filename,width,height,class,xmin,ymin,xmax,ymax
IMG_6479.jpg,1440,1920,needle,1178,1723,1215,1767
IMG_6479.jpg,1440,1920,needle,1224,1715,1261,1759
IMG_6479.jpg,1440,1920,needle,1223,1676,1255,1717
IMG_6480.jpg,1440,1920,needle,102,542,167,609
IMG_6480.jpg,1440,1920,needle,276,850,342,909
IMG_6480.jpg,1440,1920,needle,464,779,524,843
IMG_6480.jpg,1440,1920,needle,281,388,334,448
IMG_6480.jpg,1440,1920,needle,414,382,465,441
IMG_6480.jpg,1440,1920,needle,498,433,546,489
IMG_6480.jpg,1440,1920,needle,614,284,663,343
IMG_6480.jpg,1440,1920,needle,703,152,753,215
IMG_6480.jpg,1440,1920,needle,1111,434,1161,501
IMG_6480.jpg,1440,1920,needle,831,602,871,667
IMG_6480.jpg,1440,1920,needle,917,684,958,741
IMG_6480.jpg,1440,1920,needle,818,809,861,870
IMG_6480.jpg,1440,1920,needle,637,1180,685,1238
IMG_6480.jpg,1440,1920,needle,914,1128,970,1186
IMG_6480.jpg,1440,1920,needle,1354,1438,1400,1510
IMG_6480.jpg,1440,1920,needle,1245,1778,1302,1846
IMG_6480.jpg,1440,1920,needle,1329,1770,1384,1832
IMG_6480.jpg,1440,1920,needle,1302,1687,1350,1735
IMG_6480.jpg,1440,1920,needle,1299,1647,1346,1693
IMG_6480.jpg,1440,1920,needle,1353,1650,1398,1703
IMG_6481.jpg,1440,1920,needle,173,1417,241,1484
IMG_6481.jpg,1440,1920,needle,154,743,211,818
IMG_6481.jpg,1440,1920,needle,137,197,196,270
IMG_6481.jpg,1440,1920,needle,246,272,283,327
IMG_6481.jpg,1440,1920,needle,334,212,390,279
IMG_6481.jpg,1440,1920,needle,397,232,438,288
IMG_6481.jpg,1440,1920,needle,547,363,588,420
IMG_6481.jpg,1440,1920,needle,629,364,679,427
IMG_6481.jpg,1440,1920,needle,635,431,676,484
IMG_6481.jpg,1440,1920,needle,758,462,805,518
IMG_6481.jpg,1440,1920,needle,510,496,566,562
IMG_6481.jpg,1440,1920,needle,654,612,691,675
IMG_6481.jpg,1440,1920,needle,684,907,734,968
IMG_6481.jpg,1440,1920,needle,1096,1676,1149,1736
IMG_6481.jpg,1440,1920,needle,1160,1521,1216,1590
IMG_6481.jpg,1440,1920,needle,1036,1307,1091,1376
IMG_6481.jpg,1440,1920,needle,1364,1524,1417,1595
IMG_6481.jpg,1440,1920,needle,1186,1258,1231,1313
IMG_6481.jpg,1440,1920,needle,1320,1351,1362,1391
IMG_6481.jpg,1440,1920,needle,1361,1342,1396,1405
IMG_6482.jpg,1440,1920,needle,41,1060,95,1115
IMG_6482.jpg,1440,1920,needle,364,425,414,481
IMG_6482.jpg,1440,1920,needle,191,1054,233,1102
IMG_6482.jpg,1440,1920,needle,296,1051,344,1103
IMG_6482.jpg,1440,1920,needle,390,1058,432,1108
IMG_6482.jpg,1440,1920,needle,214,1154,264,1200
IMG_6482.jpg,1440,1920,needle,276,1231,323,1282
IMG_6482.jpg,1440,1920,needle,686,1265,720,1313
IMG_6482.jpg,1440,1920,needle,467,1303,503,1343
IMG_6482.jpg,1440,1920,needle,1327,1500,1373,1553
IMG_6482.jpg,1440,1920,needle,1170,1648,1209,1700
IMG_6482.jpg,1440,1920,needle,1079,1752,1121,1804
IMG_6482.jpg,1440,1920,needle,987,1559,1026,1604
IMG_6482.jpg,1440,1920,needle,1088,1685,1127,1733
IMG_6482.jpg,1440,1920,needle,1187,1804,1222,1847
IMG_6482.jpg,1440,1920,needle,1233,1831,1277,1880
IMG_6482.jpg,1440,1920,needle,814,1138,843,1187
IMG_6482.jpg,1440,1920,needle,848,1145,878,1193
IMG_6482.jpg,1440,1920,needle,813,900,859,956
IMG_6482.jpg,1440,1920,needle,918,713,964,773
IMG_6483.jpg,1440,1920,needle,29,1050,89,1108
IMG_6483.jpg,1440,1920,needle,407,1016,458,1075
IMG_6483.jpg,1440,1920,needle,253,490,305,559
IMG_6483.jpg,1440,1920,needle,549,598,603,660
IMG_6483.jpg,1440,1920,needle,607,516,656,576
IMG_6483.jpg,1440,1920,needle,716,504,763,565
IMG_6483.jpg,1440,1920,needle,670,825,714,875
IMG_6483.jpg,1440,1920,needle,845,742,880,787
IMG_6483.jpg,1440,1920,needle,1000,780,1046,836
IMG_6483.jpg,1440,1920,needle,974,821,1003,867
IMG_6483.jpg,1440,1920,needle,1013,953,1043,995
IMG_6483.jpg,1440,1920,needle,1358,1428,1398,1486
IMG_6483.jpg,1440,1920,needle,1324,1522,1368,1575
IMG_6483.jpg,1440,1920,needle,1259,1466,1297,1513
IMG_6483.jpg,1440,1920,needle,1301,1647,1341,1696
IMG_6483.jpg,1440,1920,needle,1302,1732,1346,1787
IMG_6483.jpg,1440,1920,needle,1008,1526,1056,1573
IMG_6483.jpg,1440,1920,needle,991,1462,1030,1513
IMG_6483.jpg,1440,1920,needle,756,1518,794,1565
IMG_6483.jpg,1440,1920,needle,550,1246,586,1298
IMG_6484.jpg,1440,1920,needle,86,936,150,999
IMG_6484.jpg,1440,1920,needle,141,509,200,568
IMG_6484.jpg,1440,1920,needle,743,481,793,536
IMG_6484.jpg,1440,1920,needle,579,719,620,774
IMG_6484.jpg,1440,1920,needle,632,731,671,787
IMG_6484.jpg,1440,1920,needle,825,830,858,876
IMG_6484.jpg,1440,1920,needle,844,1014,874,1064
IMG_6484.jpg,1440,1920,needle,466,1131,519,1171
IMG_6484.jpg,1440,1920,needle,453,1193,492,1237
IMG_6484.jpg,1440,1920,needle,480,1246,516,1293
IMG_6484.jpg,1440,1920,needle,1056,1419,1097,1465
IMG_6484.jpg,1440,1920,needle,1070,1275,1099,1322
IMG_6484.jpg,1440,1920,needle,937,908,976,956
IMG_6484.jpg,1440,1920,needle,920,950,953,997
IMG_6484.jpg,1440,1920,needle,781,1348,814,1388
IMG_6484.jpg,1440,1920,needle,1219,1540,1257,1586
IMG_6484.jpg,1440,1920,needle,1250,1591,1293,1638
IMG_6484.jpg,1440,1920,needle,1341,1690,1382,1738
IMG_6484.jpg,1440,1920,needle,1288,1727,1335,1774
IMG_6484.jpg,1440,1920,needle,1231,1667,1263,1704
IMG_6485.jpg,1440,1920,needle,40,943,87,993
IMG_6485.jpg,1440,1920,needle,577,418,617,467
IMG_6485.jpg,1440,1920,needle,847,683,884,735
IMG_6485.jpg,1440,1920,needle,971,662,1001,705
IMG_6485.jpg,1440,1920,needle,1116,649,1151,697
IMG_6485.jpg,1440,1920,needle,1188,693,1221,741
IMG_6485.jpg,1440,1920,needle,735,871,772,913
IMG_6485.jpg,1440,1920,needle,319,1225,357,1271
IMG_6485.jpg,1440,1920,needle,371,1221,403,1260
IMG_6485.jpg,1440,1920,needle,585,1144,624,1189
IMG_6485.jpg,1440,1920,needle,605,1243,641,1275
IMG_6485.jpg,1440,1920,needle,749,1180,793,1226
IMG_6485.jpg,1440,1920,needle,1065,1312,1105,1356
IMG_6485.jpg,1440,1920,needle,1211,1391,1246,1436
IMG_6485.jpg,1440,1920,needle,1227,1496,1264,1543
IMG_6485.jpg,1440,1920,needle,1181,1518,1226,1562
IMG_6485.jpg,1440,1920,needle,1159,1457,1187,1495
IMG_6485.jpg,1440,1920,needle,1363,1665,1403,1709
IMG_6485.jpg,1440,1920,needle,767,1324,805,1365
IMG_6485.jpg,1440,1920,needle,929,1323,967,1361
IMG_6486.jpg,1440,1920,needle,104,708,153,758
IMG_6486.jpg,1440,1920,needle,178,873,228,927
IMG_6486.jpg,1440,1920,needle,510,1063,553,1106
IMG_6486.jpg,1440,1920,needle,724,743,758,791
IMG_6486.jpg,1440,1920,needle,578,421,611,467
IMG_6486.jpg,1440,1920,needle,678,278,719,331
IMG_6486.jpg,1440,1920,needle,906,599,951,654
IMG_6486.jpg,1440,1920,needle,1072,719,1106,764
IMG_6486.jpg,1440,1920,needle,1101,1253,1135,1298
IMG_6486.jpg,1440,1920,needle,594,1156,626,1195
IMG_6486.jpg,1440,1920,needle,615,1194,646,1232
IMG_6486.jpg,1440,1920,needle,823,1381,854,1418
IMG_6486.jpg,1440,1920,needle,1100,1562,1133,1604
IMG_6486.jpg,1440,1920,needle,1159,1636,1194,1683
IMG_6486.jpg,1440,1920,needle,951,1321,983,1361
IMG_6486.jpg,1440,1920,needle,1304,1633,1344,1677
IMG_6486.jpg,1440,1920,needle,1366,1498,1403,1543
IMG_6486.jpg,1440,1920,needle,666,883,702,930
IMG_6486.jpg,1440,1920,needle,705,1032,742,1078
IMG_6486.jpg,1440,1920,needle,771,1275,798,1314
IMG_6490.jpg,1440,1920,needle,366,698,411,749
IMG_6490.jpg,1440,1920,needle,553,695,602,746
IMG_6490.jpg,1440,1920,needle,723,796,764,844
IMG_6490.jpg,1440,1920,needle,465,827,496,869
IMG_6490.jpg,1440,1920,needle,749,932,784,977
IMG_6490.jpg,1440,1920,needle,483,1240,522,1281
IMG_6490.jpg,1440,1920,needle,516,1295,562,1341
IMG_6490.jpg,1440,1920,needle,86,1345,129,1394
IMG_6490.jpg,1440,1920,needle,245,1428,292,1479
IMG_6490.jpg,1440,1920,needle,631,1426,667,1462
IMG_6490.jpg,1440,1920,needle,652,1458,690,1500
IMG_6490.jpg,1440,1920,needle,908,1477,947,1513
IMG_6490.jpg,1440,1920,needle,774,1513,805,1547
IMG_6490.jpg,1440,1920,needle,755,1535,782,1572
IMG_6490.jpg,1440,1920,needle,1057,1612,1086,1650
IMG_6490.jpg,1440,1920,needle,1114,1683,1149,1727
IMG_6490.jpg,1440,1920,needle,1088,1625,1118,1662
IMG_6490.jpg,1440,1920,needle,1118,1636,1150,1673
IMG_6490.jpg,1440,1920,needle,1381,1554,1419,1605
IMG_6491.jpg,1440,1920,needle,592,769,639,829
IMG_6491.jpg,1440,1920,needle,566,945,619,1003
IMG_6491.jpg,1440,1920,needle,632,397,674,456
IMG_6491.jpg,1440,1920,needle,257,173,304,232
IMG_6491.jpg,1440,1920,needle,727,483,768,542
IMG_6491.jpg,1440,1920,needle,932,671,976,735
IMG_6491.jpg,1440,1920,needle,945,827,976,879
IMG_6491.jpg,1440,1920,needle,162,986,216,1041
IMG_6491.jpg,1440,1920,needle,232,980,274,1027
IMG_6491.jpg,1440,1920,needle,601,1251,642,1295
IMG_6491.jpg,1440,1920,needle,626,1203,659,1245
IMG_6491.jpg,1440,1920,needle,802,1322,839,1362
IMG_6491.jpg,1440,1920,needle,738,1346,773,1391
IMG_6491.jpg,1440,1920,needle,1111,1558,1149,1609
IMG_6491.jpg,1440,1920,needle,1312,1712,1358,1763
IMG_6491.jpg,1440,1920,needle,1266,1729,1304,1776
IMG_6491.jpg,1440,1920,needle,1202,1405,1242,1462
IMG_6491.jpg,1440,1920,needle,1284,1496,1326,1553
IMG_6491.jpg,1440,1920,needle,940,1260,982,1304
IMG_6493.jpg,1440,1920,needle,173,1134,227,1194
IMG_6493.jpg,1440,1920,needle,279,850,334,909
IMG_6493.jpg,1440,1920,needle,372,587,428,651
IMG_6493.jpg,1440,1920,needle,628,378,681,434
IMG_6493.jpg,1440,1920,needle,700,324,743,394
IMG_6493.jpg,1440,1920,needle,1370,1161,1423,1221
IMG_6493.jpg,1440,1920,needle,890,1492,937,1542
IMG_6493.jpg,1440,1920,needle,802,1488,843,1538
IMG_6493.jpg,1440,1920,needle,1123,1461,1173,1510
IMG_6493.jpg,1440,1920,needle,982,1366,1026,1405
IMG_6493.jpg,1440,1920,needle,972,1328,1021,1369
IMG_6493.jpg,1440,1920,needle,806,988,844,1037
IMG_6493.jpg,1440,1920,needle,660,640,702,686
IMG_6493.jpg,1440,1920,needle,665,685,708,730
IMG_6493.jpg,1440,1920,needle,606,694,642,741
IMG_6493.jpg,1440,1920,needle,519,704,554,749
IMG_6493.jpg,1440,1920,needle,555,689,603,739
IMG_6493.jpg,1440,1920,needle,1354,1731,1398,1794
IMG_6493.jpg,1440,1920,needle,661,1333,706,1382
IMG_6494.jpg,1440,1920,needle,200,1134,247,1180
IMG_6494.jpg,1440,1920,needle,430,1142,475,1191
IMG_6494.jpg,1440,1920,needle,892,1280,938,1323
IMG_6494.jpg,1440,1920,needle,905,1432,943,1476
IMG_6494.jpg,1440,1920,needle,1293,1766,1339,1822
IMG_6494.jpg,1440,1920,needle,604,1258,636,1304
IMG_6494.jpg,1440,1920,needle,832,1229,870,1272
IMG_6494.jpg,1440,1920,needle,614,1107,654,1156
IMG_6494.jpg,1440,1920,needle,647,1058,695,1112
IMG_6494.jpg,1440,1920,needle,874,1070,918,1125
IMG_6494.jpg,1440,1920,needle,1276,1216,1317,1266
IMG_6494.jpg,1440,1920,needle,605,772,642,817
IMG_6494.jpg,1440,1920,needle,678,737,722,790
IMG_6494.jpg,1440,1920,needle,204,217,246,266
IMG_6494.jpg,1440,1920,needle,416,385,455,431
IMG_6494.jpg,1440,1920,needle,757,459,797,508
IMG_6494.jpg,1440,1920,needle,774,403,812,455
IMG_6494.jpg,1440,1920,needle,932,586,965,632
IMG_6494.jpg,1440,1920,needle,659,634,700,679
IMG_6495.jpg,1440,1920,needle,83,655,131,702
IMG_6495.jpg,1440,1920,needle,526,1158,570,1207
IMG_6495.jpg,1440,1920,needle,419,986,463,1031
IMG_6495.jpg,1440,1920,needle,138,416,176,462
IMG_6495.jpg,1440,1920,needle,331,324,378,372
IMG_6495.jpg,1440,1920,needle,815,433,857,486
IMG_6495.jpg,1440,1920,needle,961,485,998,531
IMG_6495.jpg,1440,1920,needle,873,549,902,592
IMG_6495.jpg,1440,1920,needle,871,636,905,688
IMG_6495.jpg,1440,1920,needle,924,608,951,648
IMG_6495.jpg,1440,1920,needle,1026,893,1055,943
IMG_6495.jpg,1440,1920,needle,1054,1269,1082,1299
IMG_6495.jpg,1440,1920,needle,1193,1497,1230,1537
IMG_6495.jpg,1440,1920,needle,1332,1658,1368,1707
IMG_6495.jpg,1440,1920,needle,845,1072,884,1118
IMG_6495.jpg,1440,1920,needle,875,948,907,988
IMG_6495.jpg,1440,1920,needle,911,942,949,982
IMG_6495.jpg,1440,1920,needle,754,817,786,861
IMG_6495.jpg,1440,1920,needle,702,1166,734,1206
IMG_6496.jpg,1440,1920,needle,91,872,146,931
IMG_6496.jpg,1440,1920,needle,246,471,291,527
IMG_6496.jpg,1440,1920,needle,326,236,372,300
IMG_6496.jpg,1440,1920,needle,399,1210,443,1257
IMG_6496.jpg,1440,1920,needle,565,1164,611,1212
IMG_6496.jpg,1440,1920,needle,650,1260,694,1299
IMG_6496.jpg,1440,1920,needle,840,1320,874,1364
IMG_6496.jpg,1440,1920,needle,697,1419,734,1461
IMG_6496.jpg,1440,1920,needle,768,1444,801,1481
IMG_6496.jpg,1440,1920,needle,1276,1676,1322,1728
IMG_6496.jpg,1440,1920,needle,1384,1534,1423,1591
IMG_6496.jpg,1440,1920,needle,1038,1228,1077,1276
IMG_6496.jpg,1440,1920,needle,942,1014,985,1069
IMG_6496.jpg,1440,1920,needle,880,801,923,860
IMG_6496.jpg,1440,1920,needle,970,886,1005,935
IMG_6496.jpg,1440,1920,needle,1016,881,1062,935
IMG_6496.jpg,1440,1920,needle,684,747,722,800
IMG_6496.jpg,1440,1920,needle,793,1126,839,1180
IMG_6496.jpg,1440,1920,needle,850,1243,903,1301
IMG_6497.jpg,1440,1920,needle,52,498,104,548
IMG_6497.jpg,1440,1920,needle,1006,471,1066,527
IMG_6497.jpg,1440,1920,needle,1102,744,1144,793
IMG_6497.jpg,1440,1920,needle,935,707,979,762
IMG_6497.jpg,1440,1920,needle,70,794,119,844
IMG_6497.jpg,1440,1920,needle,276,939,321,985
IMG_6497.jpg,1440,1920,needle,921,1019,967,1069
IMG_6497.jpg,1440,1920,needle,1043,844,1081,901
IMG_6497.jpg,1440,1920,needle,1011,854,1037,906
IMG_6497.jpg,1440,1920,needle,1035,1133,1073,1180
IMG_6497.jpg,1440,1920,needle,841,1115,892,1159
IMG_6497.jpg,1440,1920,needle,770,1110,814,1158
IMG_6497.jpg,1440,1920,needle,600,1098,639,1141
IMG_6497.jpg,1440,1920,needle,671,1177,707,1218
IMG_6497.jpg,1440,1920,needle,699,1124,740,1170
IMG_6497.jpg,1440,1920,needle,866,1205,905,1255
IMG_6497.jpg,1440,1920,needle,959,1437,998,1482
IMG_6497.jpg,1440,1920,needle,1239,1581,1275,1626
IMG_6497.jpg,1440,1920,needle,1370,1534,1404,1586
IMG_6498.jpg,1440,1920,needle,333,899,380,949
IMG_6498.jpg,1440,1920,needle,304,728,343,773
IMG_6498.jpg,1440,1920,needle,97,481,139,527
IMG_6498.jpg,1440,1920,needle,835,397,876,445
IMG_6498.jpg,1440,1920,needle,934,490,970,535
IMG_6498.jpg,1440,1920,needle,833,721,868,771
IMG_6498.jpg,1440,1920,needle,859,684,887,728
IMG_6498.jpg,1440,1920,needle,695,1036,733,1088
IMG_6498.jpg,1440,1920,needle,764,1273,800,1313
IMG_6498.jpg,1440,1920,needle,943,1216,977,1269
IMG_6498.jpg,1440,1920,needle,1306,1748,1346,1792
IMG_6498.jpg,1440,1920,needle,1098,1206,1137,1255
IMG_6498.jpg,1440,1920,needle,1134,1061,1166,1101
IMG_6498.jpg,1440,1920,needle,1114,958,1148,1007
IMG_6498.jpg,1440,1920,needle,916,924,943,970
IMG_6498.jpg,1440,1920,needle,1093,770,1128,819
IMG_6498.jpg,1440,1920,needle,1149,843,1175,888
IMG_6498.jpg,1440,1920,needle,1183,849,1217,895
IMG_6498.jpg,1440,1920,needle,1321,1357,1351,1407
IMG_6499.jpg,1440,1920,needle,102,246,153,300
IMG_6499.jpg,1440,1920,needle,209,957,262,1010
IMG_6499.jpg,1440,1920,needle,979,913,1018,967
IMG_6499.jpg,1440,1920,needle,713,817,750,869
IMG_6499.jpg,1440,1920,needle,852,543,898,593
IMG_6499.jpg,1440,1920,needle,767,830,807,881
IMG_6499.jpg,1440,1920,needle,583,1242,629,1288
IMG_6499.jpg,1440,1920,needle,848,1240,886,1282
IMG_6499.jpg,1440,1920,needle,829,1385,872,1432
IMG_6499.jpg,1440,1920,needle,766,1416,802,1458
IMG_6499.jpg,1440,1920,needle,984,1488,1016,1534
IMG_6499.jpg,1440,1920,needle,1079,1569,1113,1619
IMG_6499.jpg,1440,1920,needle,372,1181,417,1225
IMG_6499.jpg,1440,1920,needle,1313,1776,1351,1829
IMG_6499.jpg,1440,1920,needle,1120,1434,1155,1477
IMG_6499.jpg,1440,1920,needle,1000,1008,1035,1060
IMG_6499.jpg,1440,1920,needle,936,1061,963,1097
IMG_6499.jpg,1440,1920,needle,861,1108,888,1148
IMG_6499.jpg,1440,1920,needle,1372,1584,1414,1643
IMG_6500.jpg,1440,1920,needle,106,761,163,815
IMG_6500.jpg,1440,1920,needle,307,1197,349,1250
IMG_6500.jpg,1440,1920,needle,226,584,273,642
IMG_6500.jpg,1440,1920,needle,722,339,763,406
IMG_6500.jpg,1440,1920,needle,836,372,875,432
IMG_6500.jpg,1440,1920,needle,875,414,906,470
IMG_6500.jpg,1440,1920,needle,900,864,941,928
IMG_6500.jpg,1440,1920,needle,928,956,960,1009
IMG_6500.jpg,1440,1920,needle,969,1084,1002,1135
IMG_6500.jpg,1440,1920,needle,847,1279,890,1330
IMG_6500.jpg,1440,1920,needle,768,1441,819,1499
IMG_6500.jpg,1440,1920,needle,983,1452,1026,1493
IMG_6500.jpg,1440,1920,needle,1160,1550,1189,1593
IMG_6500.jpg,1440,1920,needle,1207,1523,1244,1573
IMG_6500.jpg,1440,1920,needle,1341,1548,1384,1611
IMG_6500.jpg,1440,1920,needle,1359,1747,1400,1798
IMG_6500.jpg,1440,1920,needle,999,1343,1032,1397
IMG_6500.jpg,1440,1920,needle,1028,763,1054,814
IMG_6500.jpg,1440,1920,needle,1144,1462,1171,1504
IMG_6501.jpg,1440,1920,needle,144,1098,189,1152
IMG_6501.jpg,1440,1920,needle,70,560,117,616
IMG_6501.jpg,1440,1920,needle,218,306,261,361
IMG_6501.jpg,1440,1920,needle,294,270,339,318
IMG_6501.jpg,1440,1920,needle,921,745,971,786
IMG_6501.jpg,1440,1920,needle,788,826,828,874
IMG_6501.jpg,1440,1920,needle,481,1015,523,1057
IMG_6501.jpg,1440,1920,needle,594,1071,636,1118
IMG_6501.jpg,1440,1920,needle,1071,994,1109,1043
IMG_6501.jpg,1440,1920,needle,813,1130,856,1173
IMG_6501.jpg,1440,1920,needle,1353,1054,1391,1106
IMG_6501.jpg,1440,1920,needle,1270,1132,1304,1178
IMG_6501.jpg,1440,1920,needle,1183,1054,1214,1097
IMG_6501.jpg,1440,1920,needle,917,1268,950,1308
IMG_6501.jpg,1440,1920,needle,1045,1304,1080,1342
IMG_6501.jpg,1440,1920,needle,1355,1479,1390,1524
IMG_6501.jpg,1440,1920,needle,1206,1306,1242,1346
IMG_6501.jpg,1440,1920,needle,1331,1638,1366,1685
IMG_6501.jpg,1440,1920,needle,1311,1763,1349,1806
IMG_6502.jpg,1440,1920,needle,148,1228,192,1276
IMG_6502.jpg,1440,1920,needle,553,971,588,1016
IMG_6502.jpg,1440,1920,needle,108,716,156,764
IMG_6502.jpg,1440,1920,needle,153,686,196,722
IMG_6502.jpg,1440,1920,needle,178,720,213,751
IMG_6502.jpg,1440,1920,needle,567,437,607,485
IMG_6502.jpg,1440,1920,needle,1013,761,1043,793
IMG_6502.jpg,1440,1920,needle,993,683,1024,723
IMG_6502.jpg,1440,1920,needle,1133,975,1176,1003
IMG_6502.jpg,1440,1920,needle,1160,1058,1189,1096
IMG_6502.jpg,1440,1920,needle,1195,1395,1229,1443
IMG_6502.jpg,1440,1920,needle,1021,1464,1058,1512
IMG_6502.jpg,1440,1920,needle,758,1426,803,1472
IMG_6502.jpg,1440,1920,needle,934,1533,958,1584
IMG_6502.jpg,1440,1920,needle,1242,1520,1283,1560
IMG_6502.jpg,1440,1920,needle,1303,1633,1333,1682
IMG_6502.jpg,1440,1920,needle,1341,1642,1374,1691
IMG_6502.jpg,1440,1920,needle,1370,1638,1402,1701
IMG_6502.jpg,1440,1920,needle,1364,1072,1411,1115
IMG_6503.jpg,1440,1920,needle,102,501,145,552
IMG_6503.jpg,1440,1920,needle,463,403,500,454
IMG_6503.jpg,1440,1920,needle,555,296,595,347
IMG_6503.jpg,1440,1920,needle,815,523,853,568
IMG_6503.jpg,1440,1920,needle,1093,965,1131,1011
IMG_6503.jpg,1440,1920,needle,1128,1069,1168,1113
IMG_6503.jpg,1440,1920,needle,814,1032,850,1078
IMG_6503.jpg,1440,1920,needle,1020,1170,1055,1213
IMG_6503.jpg,1440,1920,needle,1367,1364,1401,1412
IMG_6503.jpg,1440,1920,needle,1201,1520,1238,1564
IMG_6503.jpg,1440,1920,needle,758,1178,798,1219
IMG_6503.jpg,1440,1920,needle,843,1165,878,1208
IMG_6503.jpg,1440,1920,needle,855,1209,891,1254
IMG_6503.jpg,1440,1920,needle,116,1067,156,1115
IMG_6503.jpg,1440,1920,needle,120,875,161,919
IMG_6503.jpg,1440,1920,needle,63,885,103,929
IMG_6503.jpg,1440,1920,needle,638,1171,675,1209
IMG_6503.jpg,1440,1920,needle,1091,1472,1125,1508
IMG_6503.jpg,1440,1920,needle,1121,1458,1148,1497
IMG_6504.jpg,1440,1920,needle,46,628,85,673
IMG_6504.jpg,1440,1920,needle,84,550,125,599
IMG_6504.jpg,1440,1920,needle,66,498,108,540
IMG_6504.jpg,1440,1920,needle,253,637,293,688
IMG_6504.jpg,1440,1920,needle,315,538,355,582
IMG_6504.jpg,1440,1920,needle,498,538,538,589
IMG_6504.jpg,1440,1920,needle,772,464,807,511
IMG_6504.jpg,1440,1920,needle,867,455,910,504
IMG_6504.jpg,1440,1920,needle,824,682,865,734
IMG_6504.jpg,1440,1920,needle,998,641,1038,688
IMG_6504.jpg,1440,1920,needle,1223,827,1262,878
IMG_6504.jpg,1440,1920,needle,1049,985,1087,1031
IMG_6504.jpg,1440,1920,needle,1028,1155,1066,1202
IMG_6504.jpg,1440,1920,needle,876,1396,909,1445
IMG_6504.jpg,1440,1920,needle,1354,1484,1381,1530
IMG_6504.jpg,1440,1920,needle,1378,1498,1398,1541
IMG_6504.jpg,1440,1920,needle,1179,1077,1212,1113
IMG_6504.jpg,1440,1920,needle,1189,1037,1217,1081
IMG_6504.jpg,1440,1920,needle,795,815,834,859
IMG_6505.jpg,1440,1920,needle,49,950,88,996
IMG_6505.jpg,1440,1920,needle,89,770,132,822
IMG_6505.jpg,1440,1920,needle,85,651,127,703
IMG_6505.jpg,1440,1920,needle,28,541,67,588
IMG_6505.jpg,1440,1920,needle,268,522,311,575
IMG_6505.jpg,1440,1920,needle,384,167,419,222
IMG_6505.jpg,1440,1920,needle,918,1279,953,1319
IMG_6505.jpg,1440,1920,needle,902,1315,937,1358
IMG_6505.jpg,1440,1920,needle,914,1374,955,1425
IMG_6505.jpg,1440,1920,needle,846,1150,877,1184
IMG_6505.jpg,1440,1920,needle,997,1305,1031,1342
IMG_6505.jpg,1440,1920,needle,735,937,768,985
IMG_6505.jpg,1440,1920,needle,1075,1281,1111,1329
IMG_6505.jpg,1440,1920,needle,1063,1189,1094,1239
IMG_6505.jpg,1440,1920,needle,1197,912,1242,966
IMG_6505.jpg,1440,1920,needle,938,558,976,613
IMG_6505.jpg,1440,1920,needle,830,684,868,738
IMG_6505.jpg,1440,1920,needle,1346,1751,1369,1785
IMG_6505.jpg,1440,1920,needle,1366,1761,1395,1801
IMG_6506.jpg,1440,1920,needle,99,1151,158,1206
IMG_6506.jpg,1440,1920,needle,174,1206,238,1264
IMG_6506.jpg,1440,1920,needle,216,1326,273,1387
IMG_6506.jpg,1440,1920,needle,619,1335,665,1393
IMG_6506.jpg,1440,1920,needle,336,85,391,158
IMG_6506.jpg,1440,1920,needle,480,134,536,209
IMG_6506.jpg,1440,1920,needle,677,308,728,378
IMG_6506.jpg,1440,1920,needle,939,517,988,581
IMG_6506.jpg,1440,1920,needle,1290,1146,1340,1204
IMG_6506.jpg,1440,1920,needle,1141,1122,1183,1170
IMG_6506.jpg,1440,1920,needle,1097,1062,1136,1111
IMG_6506.jpg,1440,1920,needle,685,1310,727,1363
IMG_6506.jpg,1440,1920,needle,720,1287,762,1337
IMG_6506.jpg,1440,1920,needle,1365,1442,1411,1502
IMG_6506.jpg,1440,1920,needle,1318,1360,1366,1411
IMG_6506.jpg,1440,1920,needle,1285,1615,1338,1670
IMG_6506.jpg,1440,1920,needle,1218,1797,1258,1847
IMG_6506.jpg,1440,1920,needle,1264,1763,1304,1814
IMG_6506.jpg,1440,1920,needle,1296,1750,1330,1800
IMG_6507.jpg,1440,1920,needle,313,899,373,969
IMG_6507.jpg,1440,1920,needle,423,968,467,1027
IMG_6507.jpg,1440,1920,needle,225,1021,279,1077
IMG_6507.jpg,1440,1920,needle,30,1007,85,1067
IMG_6507.jpg,1440,1920,needle,115,1142,168,1201
IMG_6507.jpg,1440,1920,needle,150,1186,198,1237
IMG_6507.jpg,1440,1920,needle,1370,1223,1422,1287
IMG_6507.jpg,1440,1920,needle,706,1103,752,1155
IMG_6507.jpg,1440,1920,needle,1268,1362,1321,1411
IMG_6507.jpg,1440,1920,needle,1322,1405,1363,1452
IMG_6507.jpg,1440,1920,needle,1358,1448,1402,1504
IMG_6507.jpg,1440,1920,needle,1298,1473,1342,1521
IMG_6507.jpg,1440,1920,needle,1363,1526,1419,1580
IMG_6507.jpg,1440,1920,needle,1312,1544,1358,1590
IMG_6507.jpg,1440,1920,needle,1333,1621,1376,1671
IMG_6507.jpg,1440,1920,needle,1292,1652,1344,1704
IMG_6507.jpg,1440,1920,needle,589,1344,635,1398
IMG_6507.jpg,1440,1920,needle,603,1389,642,1440
IMG_6507.jpg,1440,1920,needle,681,1358,728,1408
IMG_6508.jpg,1440,1920,needle,173,969,234,1049
